Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,Brand,Model,Year,Color,Engine_Type,Transmission,Price,Quantity_In_Stock,Status,First Name,Last Name,Gender,Age,Job Role,Phone,Email,City,State,Region,Sale_Date_Parsed,Month,DayOfWeek,Sale_Year
S00090,CU0593,C0029,2024-10-21,2,93571.47,Credit,Andrew Stephenson,Tesla,Model 3,2024,Silver,Hybrid,Manual,87083.91,11,Sold,Kelsey,Schmidt,Female,56,Special Education Teacher,1-717-203-7739,jacksondonald@robinson-cooper.com,East Autumnriver,Texas,South,2024-10-21,10,1,2024
S00091,CU1653,C0221,2023-10-17,1,31017.08,Cash,Jasmine Berg,Toyota,Camry,2016,White,Diesel,Automatic,32320.79,14,Sold,Jason,Bowen,Female,68,Education Coordinator,1-363-973-6030,aaroncollins@yahoo.com,East Autumnmeadows,Arizona,West,2023-10-17,10,2,2023
S00092,CU0648,C0268,2023-05-07,3,24370.18,Credit,Jocelyn Espinoza DDS,BMW,5 Series,2022,White,Electric,Manual,77897.88,1,Available,Amy,Garcia,Female,60,Dermatologist,1-820-704-9105,jennifer51@gmail.com,Springestates,West Virginia,South,2023-05-07,5,7,2023
S00093,CU0131,C0336,2023-04-19,3,17718.67,Installment,George Clark,Mercedes,C-Class,2025,Blue,Electric,Manual,93744.9,8,Reserved,Amy,Ramirez,Male,66,Registered Nurse,1-516-214-4016,villegasrodney@yahoo.com,Crystalmeadows,New Mexico,West,2023-04-19,4,3,2023
S00094,CU1147,C0394,2023-03-02,1,36683.52,Installment,Ms. Heather Martinez,BMW,X5,2016,Black,Diesel,Automatic,38266.04,0,Reserved,Stephanie,Walton,Female,43,Ui/Ux Designer,1-388-960-3866,garciajohn@johnson.com,South Wildflowerport,Washington,West,2023-03-02,3,4,2023
S00095,CU1259,C0075,2024-06-30,3,81083.6,Cash,Miss Susan Taylor,Kia,Seltos,2020,Black,Petrol,Automatic,87777.21,9,Reserved,Joshua,Walker,Female,26,Student Success Coach,1-980-354-1198,richard43@hernandez.com,Riveraheights,Florida,South,2024-06-30,6,7,2024
S00096,CU0993,C0147,2025-06-04,3,51775.56,Cash,Christine Gross,Mercedes,GLA,2018,White,Electric,Automatic,40101.92,13,Available,Debra,Mills,Male,26,Marketing Manager,1-307-248-8029,lopezmatthew@yahoo.com,West Valleybay,Texas,South,2025-06-04,6,3,2025
S00097,CU0288,C0057,2023-12-16,3,67193.37,Credit,Melanie Palmer,Nissan,Altima,2018,Black,Diesel,Manual,61473.24,18,Available,Eric,Guzman,Female,54,E-Commerce Specialist,1-447-567-2514,harrisonalex@gmail.com,Port Seasidestation,Pennsylvania,Northeast,2023-12-16,12,6,2023
S00098,CU1159,C0379,2025-03-03,2,85320.65,Credit,Gloria Young,BMW,5 Series,2018,Blue,Electric,Manual,15287.73,9,Sold,Lisa,Johnson,Female,65,Accountant,1-798-997-3555,kelleydaniel@yahoo.com,Fort Stonebridgepoint,Florida,South,2025-03-03,3,1,2025
S00099,CU1251,C0328,2023-08-01,3,21809.95,Installment,Dr. James Huber DDS,Hyundai,Sonata,2016,Blue,Diesel,Automatic,24042.37,12,Reserved,Melissa,Banks,Female,70,Customer Service Representative,1-946-900-9249,xchandler@yahoo.com,Saint Ambercenter,Alabama,South,2023-08-01,8,2,2023
S00100,CU1908,C0462,2023-09-04,3,24417.15,Installment,Kristen Rodriguez,Kia,Cerato,2020,Gray,Diesel,Manual,70305.32,15,Available,Todd,Hudson,Female,46,Maintenance Technician,1-969-276-4846,torresjay@hotmail.com,Sunnypeaks,Delaware,South,2023-09-04,9,1,2023
S00101,CU0389,C0396,2023-05-07,3,64133.24,Installment,Ruben Johnson,Kia,Sportage,2017,Silver,Hybrid,Manual,69972.71,18,Reserved,Edward,Hayes,Male,37,Credit Analyst,1-959-726-1090,marissa46@meyer.com,Sierrawoods,Rhode Island,Northeast,2023-05-07,5,7,2023
S00102,CU1417,C0065,2024-02-28,1,43519.28,Cash,Kimberly Allen,Nissan,Altima,2019,Gray,Electric,Manual,46080.53,2,Available,Carl,Archer,Male,64,Legal Assistant,1-227-944-7858,keithmckinney@yahoo.com,South Summitlanding,Kentucky,South,2024-02-28,2,3,2024
S00103,CU1346,C0012,2023-02-13,1,70160.58,Installment,John Duran,Tesla,Model S,2016,Gray,Electric,Manual,78178.58,13,Reserved,Dr,Dvm,Female,35,Esl Instructor,1-219-215-4919,landerson@gmail.com,Fort Whisperpark,Virginia,South,2023-02-13,2,1,2023
S00104,CU0657,C0350,2024-06-26,3,67054.64,Credit,Jason Perez,Kia,Seltos,2022,Black,Diesel,Manual,52463.23,15,Sold,James,Brown,Female,31,Public Relations Specialist,1-210-884-5097,joseph07@anderson-collier.net,Saint Sapphiredale,Connecticut,Northeast,2024-06-26,6,3,2024
S00105,CU1097,C0182,2025-10-06,1,84527.27,Credit,Maureen Gutierrez,Kia,Cerato,2018,Silver,Diesel,Manual,94592.91,16,Available,Tamara,Johnson,Female,27,Floor Supervisor,1-914-257-8599,georgebarry@crawford.info,Stoneheights,Washington,West,2025-10-06,10,1,2025
S00105,CU1097,C0182,2025-10-06,1,84527.27,Credit,Maureen Gutierrez,Kia,Cerato,2018,Silver,Diesel,Manual,94592.91,16,Available,Tamara,Johnson,Female,27,Floor Supervisor,1-914-257-8599,georgebarry@crawford.info,Stoneheights,Washington,West,2025-10-06,10,1,2025
S00106,CU0933,C0453,2024-02-23,2,84365.39,Credit,Jessica Pacheco,Tesla,Model X,2024,Black,Diesel,Automatic,39915.71,15,Reserved,Stacey,Drake,Male,43,Retail Operations Manager,1-863-448-9482,rmorse@yahoo.com,Brookstonejunction,North Carolina,South,2024-02-23,2,5,2024
S00107,CU0685,C0192,2025-08-10,2,45673.21,Installment,James Kidd,Nissan,Sunny,2015,Gray,Diesel,Manual,92711.05,2,Sold,Lisa,Martin,Male,42,Packaging Engineer,1-912-625-4138,patrickhawkins@tucker-cherry.com,Coralfield,Ohio,Midwest,2025-08-10,8,7,2025
S00108,CU0217,C0042,2024-08-06,1,56387.2,Cash,Bradley Davila,Mercedes,E-Class,2018,Gray,Hybrid,Automatic,52740.96,19,Reserved,Lisa,Mccarty,Male,30,Loss Prevention Specialist,1-611-608-1756,browntimothy@hotmail.com,Cherryjunction,Kentucky,South,2024-08-06,8,2,2024
S00109,CU0454,C0108,2023-06-13,3,56304.54,Credit,Bruce Griffith,BMW,3 Series,2019,Gray,Electric,Automatic,68415.0,14,Sold,James,Lewis,Female,70,Registered Nurse,1-368-667-7615,kathleenwilson@yahoo.com,Port Rockmeadows,Arkansas,South,2023-06-13,6,2,2023
S00110,CU1214,C0271,2025-02-13,1,59500.85,Installment,Sean Arnold,Nissan,Qashqai,2016,Gray,Diesel,Automatic,60403.39,20,Sold,Michael,Crawford,Female,63,Registered Nurse,1-685-327-6071,carsonemily@watkins.com,Coppersprings,Indiana,Midwest,2025-02-13,2,4,2025
S00111,CU0295,C0370,2024-06-29,3,91719.09,Credit,Amber Reyes,Tesla,Model X,2025,Blue,Diesel,Manual,68216.44,1,Reserved,Richard,Jones,Male,31,Librarian,1-822-478-9363,lopezrebecca@hotmail.com,Fort Fairsquare,Vermont,Northeast,2024-06-29,6,6,2024
S00112,CU0243,C0487,2025-01-11,1,45253.03,Installment,Kristina Fox,Tesla,Model X,2018,White,Hybrid,Manual,71823.77,2,Available,Dr,Davis,Female,44,Logistics Coordinator,1-996-645-4060,caitlin34@yahoo.com,Saint Junipersprings,Texas,South,2025-01-11,1,6,2025
S00113,CU1227,C0388,2024-04-25,3,50982.3,Cash,Laura Williams,Mercedes,E-Class,2020,Black,Electric,Automatic,36180.46,1,Sold,Shaun,Camacho,Male,37,Product Manager,1-540-730-9336,dariusaustin@yahoo.com,Meadowbluffs,Nebraska,Midwest,2024-04-25,4,4,2024
S00114,CU0341,C0191,2025-06-06,1,64231.05,Credit,Larry Cruz,Nissan,Qashqai,2025,Gray,Petrol,Manual,42582.85,4,Available,Richard,Forbes,Female,53,Stock Clerk,1-296-824-8999,cuevasmike@gmail.com,Heritagecreek,South Dakota,Midwest,2025-06-06,6,5,2025
S00115,CU0012,C0177,2022-11-25,1,95355.82,Credit,Christina Jones,BMW,5 Series,2021,Red,Petrol,Automatic,94367.33,8,Reserved,Tiffany,Thompson,Male,30,Network Engineer,1-449-893-3505,lindseychad@mckinney-cole.com,Lake Rockestates,Idaho,West,2022-11-25,11,5,2022
S00116,CU0130,C0364,2024-10-09,3,86214.49,Credit,Melanie Henry,Hyundai,Elantra,2024,Black,Diesel,Automatic,24071.71,5,Available,Robert,Mcmahon,Female,34,Teacher,1-563-905-2877,williamsvalerie@yahoo.com,Brookstonefield,New Jersey,Northeast,2024-10-09,10,3,2024
S00117,CU1620,C0482,2023-12-14,1,33097.6,Credit,Brenda Jackson,Toyota,Camry,2018,Black,Hybrid,Manual,47304.02,3,Reserved,Elizabeth,Ramirez,Female,42,Actuary,1-736-666-3656,lambertdanny@robinson.info,West Thunderlanding,Maryland,South,2023-12-14,12,4,2023
S00118,CU0581,C0229,2024-03-31,2,96006.27,Cash,Julia Reed,Kia,Cerato,2022,Black,Petrol,Manual,49689.9,18,Available,Ashley,Byrd,Female,27,Visual Merchandiser,1-929-901-7526,bgarcia@wiggins-sullivan.biz,Eaglepines,New Mexico,West,2024-03-31,3,7,2024
S00119,CU1861,C0450,2025-10-07,1,99843.72,Credit,Carrie Alexander,Hyundai,Tucson,2023,Black,Petrol,Automatic,95414.91,2,Available,Angela,Escobar,Male,34,Tutor,1-689-680-6813,enoble@reynolds-thornton.com,Silverpeaks,Hawaii,West,2025-10-07,10,2,2025
S00120,CU0525,C0369,2025-04-17,2,94426.61,Cash,Susan Gonzalez,Nissan,Sunny,2021,White,Diesel,Manual,42812.59,2,Reserved,Theresa,Warren,Female,32,Loss Prevention Specialist,1-934-544-4567,oayala@yahoo.com,Cedaroaks,Missouri,Midwest,2025-04-17,4,4,2025
S00121,CU1702,C0081,2025-07-17,2,76534.12,Credit,Amanda Owens,Tesla,Model 3,2016,Black,Petrol,Manual,37385.34,12,Reserved,Billy,Davis,Male,32,Anesthesiologist,1-658-961-9772,frederickflores@williams.com,West Skyford,Alaska,West,2025-07-17,7,4,2025
S00122,CU0634,C0070,2024-08-26,1,21252.96,Installment,Lori Wallace,Hyundai,Sonata,2016,Black,Hybrid,Automatic,37639.31,19,Reserved,Wayne,Martin,Male,18,Mortgage Broker,1-532-374-6483,williamavila@olson-ramos.com,West Willowestates,North Dakota,Midwest,2024-08-26,8,1,2024
S00123,CU0587,C0364,2023-06-05,2,30091.31,Installment,Jessica Alvarez,Hyundai,Elantra,2024,Black,Diesel,Automatic,24071.71,5,Available,Charles,Hicks,Male,67,Oncologist,1-888-643-8867,yburton@peters.info,Sierrasquare,Oregon,West,2023-06-05,6,1,2023
S00124,CU0257,C0450,2024-07-05,3,31278.23,Credit,Scott Woodard,Hyundai,Tucson,2023,Black,Petrol,Automatic,95414.91,2,Available,Alexis,Rangel,Female,64,Cnc Machinist,1-531-222-2714,uwatson@mora.org,Bridgewaterridge,Connecticut,Northeast,2024-07-05,7,5,2024
S00125,CU0191,C0082,2023-03-09,3,74120.92,Credit,Sue Nichols,Tesla,Model S,2015,Gray,Diesel,Automatic,71327.53,16,Sold,Andrea,Fisher,Female,39,Quality Control Inspector,1-751-900-3273,woodsalicia@rogers.com,Creekport,South Dakota,Midwest,2023-03-09,3,4,2023
S00126,CU1605,C0127,2024-11-29,1,28003.47,Installment,Kylie Huang,Toyota,Camry,2025,Red,Diesel,Manual,93219.23,3,Reserved,Bonnie,Lee,Male,37,Devops Engineer,1-437-962-6904,hwheeler@thomas-cline.biz,Autumnvalley,California,West,2024-11-29,11,5,2024
S00127,CU1585,C0325,2023-11-12,2,19639.54,Cash,Joseph Garcia,Hyundai,Sonata,2023,Red,Diesel,Automatic,64065.66,12,Reserved,Stephanie,Johnson,Female,52,Academic Advisor,1-357-848-8324,zsmith@yahoo.com,Unionview,Ohio,Midwest,2023-11-12,11,7,2023
S00128,CU1406,C0194,2025-06-11,1,87405.26,Installment,Kimberly Watts,BMW,5 Series,2020,Red,Electric,Manual,47141.16,8,Reserved,Charles,Acevedo,Female,31,Hr Manager,1-864-322-7557,hpeterson@hawkins-ross.biz,Saint Sageview,Colorado,West,2025-06-11,6,3,2025
S00129,CU1936,C0453,2025-03-29,3,98471.34,Credit,Russell Mathews,Tesla,Model X,2024,Black,Diesel,Automatic,39915.71,15,Reserved,Jeremy,Simmons,Female,61,Medical Assistant,1-816-975-8582,robertsdavid@hotmail.com,Baymouth,Oklahoma,South,2025-03-29,3,6,2025
S00130,CU0907,C0073,2023-08-14,3,73368.03,Installment,Lynn Lee,Kia,Sportage,2015,Red,Diesel,Manual,81463.08,15,Reserved,Eddie,Singh,Male,37,Teacher,1-301-879-3386,sonya74@yahoo.com,Brightcove,Connecticut,Northeast,2023-08-14,8,1,2023
S00131,CU1117,C0489,2024-04-07,3,88378.83,Credit,Monique Harrington,Mercedes,E-Class,2018,White,Electric,Automatic,76993.42,7,Reserved,Victoria,Espinoza,Male,68,School Counselor,1-229-737-4431,robindean@hotmail.com,West Clearjunction,Kentucky,South,2024-04-07,4,7,2024
S00132,CU1675,C0426,2023-01-12,3,36629.54,Credit,Richard Conley,Hyundai,Tucson,2017,Black,Diesel,Manual,72163.86,4,Reserved,Theresa,Flores,Female,69,Plant Manager,1-543-733-7805,hallrebecca@hotmail.com,Saint Silversprings,Missouri,Midwest,2023-01-12,1,4,2023
S00133,CU1234,C0481,2024-12-27,2,84335.99,Credit,Jennifer Lester,Mercedes,E-Class,2023,Gray,Hybrid,Manual,53295.04,12,Available,Theresa,Howard,Male,30,Executive Assistant,1-919-485-4511,smithluke@gmail.com,Opaldale,North Dakota,Midwest,2024-12-27,12,5,2024
S00134,CU1471,C0053,2023-09-14,3,57068.42,Credit,Joshua George MD,Tesla,Model X,2022,Black,Hybrid,Manual,33621.82,13,Sold,Anthony,Wolfe,Female,29,Project Coordinator,1-318-591-7676,zavaladonna@yahoo.com,Skymeadows,Massachusetts,Northeast,2023-09-14,9,4,2023
S00135,CU1381,C0402,2024-04-06,3,31322.8,Cash,Jessica Jones,BMW,5 Series,2015,Red,Diesel,Manual,94457.24,18,Available,John,Conner,Male,43,Machine Learning Engineer,1-845-754-7552,atkinsshaun@hotmail.com,North Brookstoneplains,New Mexico,West,2024-04-06,4,6,2024
S00136,CU1777,C0246,2024-05-07,2,60421.01,Installment,Jessica Gibson,Mercedes,C-Class,2015,Black,Hybrid,Manual,70409.5,20,Available,Amber,Nelson,Female,35,Network Engineer,1-400-362-1921,madeline86@brandt.info,Saint Highlandfalls,Nebraska,Midwest,2024-05-07,5,2,2024
S00137,CU1460,C0071,2025-06-02,3,37738.35,Cash,Dr. William Jones,Kia,Seltos,2017,Black,Electric,Automatic,53635.55,4,Available,Jennifer,Jones,Female,23,Network Engineer,1-929-351-3380,tamirodriguez@yahoo.com,Brightmouth,Georgia,South,2025-06-02,6,1,2025
S00138,CU0123,C0278,2023-05-30,1,51153.63,Installment,Sandra Stanley,Nissan,Altima,2016,Silver,Petrol,Manual,84961.77,2,Sold,Olivia,Long,Male,52,Industrial Designer,1-544-856-1964,mguerrero@hotmail.com,Port Sierrawoods,Minnesota,Midwest,2023-05-30,5,2,2023
S00139,CU0586,C0313,2025-02-14,1,81499.6,Credit,Stephanie Cummings,Toyota,Camry,2023,Red,Petrol,Manual,66822.3,16,Sold,Oscar,Wood,Male,58,Chief Financial Officer,1-964-910-6217,jose94@hughes.com,Saint Silverharbor,Oklahoma,South,2025-02-14,2,5,2025
S00140,CU0908,C0257,2025-07-12,1,55077.52,Installment,Alexis Nixon,BMW,3 Series,2024,Blue,Diesel,Manual,36852.07,3,Sold,Deborah,Edwards,Female,61,Oncologist,1-871-887-1388,james91@francis-cox.com,Lake Creekcommons,Delaware,South,2025-07-12,7,6,2025
S00141,CU1887,C0440,2025-05-15,3,74575.48,Credit,Bryan Anderson,Tesla,Model 3,2016,Red,Electric,Manual,77162.51,19,Available,Jennifer,Anderson,Female,58,Product Manager,1-543-819-9884,smithmaria@le.com,West Falconridge,Oregon,West,2025-05-15,5,4,2025
S00142,CU1340,C0393,2023-03-25,1,96701.76,Cash,Christopher Alvarez,Toyota,RAV4,2022,Blue,Diesel,Automatic,75783.38,8,Available,Colleen,Miller,Female,47,Billing Specialist,1-593-255-5838,qquinn@hotmail.com,South Thundertown,South Carolina,South,2023-03-25,3,6,2023
S00143,CU1259,C0418,2023-11-17,1,47008.17,Installment,Corey Hernandez,Mercedes,E-Class,2024,Silver,Hybrid,Automatic,33747.3,17,Reserved,Joshua,Walker,Female,26,Student Success Coach,1-980-354-1198,richard43@hernandez.com,Riveraheights,Florida,South,2023-11-17,11,5,2023
S00144,CU1467,C0493,2024-06-27,1,67409.98,Installment,Kevin Flynn,Toyota,Corolla,2017,Black,Diesel,Automatic,31016.48,19,Reserved,Vernon,James,Male,38,Packaging Engineer,1-210-296-2613,jasmine21@gmail.com,Copperpark,Kentucky,South,2024-06-27,6,4,2024
S00145,CU0037,C0251,2023-02-04,2,17034.1,Credit,Kristina Johnson,Hyundai,Sonata,2017,Red,Hybrid,Manual,77125.68,5,Available,Charles,Jenkins,Male,37,Hr Manager,1-345-876-6005,baldwinjose@collins.com,Lake Brightcorner,Oregon,West,2023-02-04,2,6,2023
S00146,CU0832,C0363,2023-05-10,2,49368.54,Installment,David Chaney,Kia,Cerato,2015,Blue,Diesel,Manual,99989.12,3,Available,Larry,Brewer,Male,69,Retail Marketing Coordinator,1-663-222-5250,davidsawyer@yahoo.com,Ridgecove,New York,Northeast,2023-05-10,5,3,2023
S00147,CU0538,C0008,2024-10-21,2,77450.98,Installment,Melissa Thompson,Tesla,Model 3,2021,Gray,Hybrid,Manual,48813.94,14,Reserved,Margaret,Terry,Male,50,Student Success Coach,1-491-253-7229,briggsjuan@hahn.com,Redwoodmeadows,Pennsylvania,Northeast,2024-10-21,10,1,2024
S00148,CU1969,C0485,2023-03-20,1,68902.0,Credit,Mrs. Maria Alvarado,Tesla,Model X,2022,Gray,Petrol,Manual,95460.71,8,Sold,Matthew,Watkins,Female,34,Data Scientist,1-330-252-5458,chill@gmail.com,Saint Libertymead,Maine,Northeast,2023-03-20,3,1,2023
S00149,CU1340,C0217,2024-12-02,1,76280.51,Credit,Bill Zavala,Kia,Seltos,2025,Silver,Electric,Manual,54557.44,6,Reserved,Colleen,Miller,Female,47,Billing Specialist,1-593-255-5838,qquinn@hotmail.com,South Thundertown,South Carolina,South,2024-12-02,12,1,2024
S00150,CU0605,C0150,2024-06-27,1,92640.78,Installment,Robert Underwood,Hyundai,Tucson,2017,Blue,Petrol,Manual,78555.28,10,Available,Annette,Krause,Female,41,School Counselor,1-383-224-7820,brandon87@gmail.com,Mount Boulderestates,California,West,2024-06-27,6,4,2024
S00151,CU0014,C0045,2023-07-05,3,85084.9,Cash,Jocelyn Nunez,BMW,5 Series,2020,White,Electric,Manual,85822.19,0,Reserved,Todd,Taylor,Female,53,Anesthesiologist,1-794-921-4247,rodriguezangela@mills-navarro.net,South Pinepeaks,Indiana,Midwest,2023-07-05,7,3,2023
S00152,CU0416,C0062,2023-10-11,3,97691.52,Cash,Mark Hunt,Tesla,Model X,2017,Black,Electric,Manual,39427.05,13,Available,Daniel,Sweeney,Female,35,Compliance Officer,1-426-445-5653,daniellesmith@yahoo.com,New Bridgewaterestates,Kansas,Midwest,2023-10-11,10,3,2023
S00153,CU1143,C0225,2024-07-10,2,93062.87,Credit,Sarah Buchanan,Tesla,Model S,2019,Blue,Petrol,Automatic,30317.47,18,Sold,Dale,Jacobson,Male,63,Maintenance Technician,1-575-393-1243,wmartinez@yahoo.com,Fort Crystalestates,Texas,South,2024-07-10,7,3,2024
S00154,CU0586,C0442,2024-04-20,2,50810.92,Installment,Douglas Haynes,Nissan,Sunny,2024,Black,Diesel,Manual,90545.9,3,Reserved,Oscar,Wood,Male,58,Chief Financial Officer,1-964-910-6217,jose94@hughes.com,Saint Silverharbor,Oklahoma,South,2024-04-20,4,6,2024
S00155,CU0214,C0166,2025-05-20,3,57897.94,Cash,Keith Cardenas,Tesla,Model X,2022,White,Petrol,Automatic,44421.49,9,Sold,Melissa,Pierce,Female,31,Materials Planner,1-850-334-9657,deleonsusan@hotmail.com,West Cottonpeaks,Indiana,Midwest,2025-05-20,5,2,2025
S00156,CU0102,C0042,2024-02-29,1,58653.67,Cash,Richard Hunter Jr.,Mercedes,E-Class,2018,Gray,Hybrid,Automatic,52740.96,19,Reserved,Richard,Oliver,Female,25,Software Engineer,1-618-919-9887,lnorris@mann.com,North Parkport,Alaska,West,2024-02-29,2,4,2024
S00157,CU1571,C0095,2024-11-20,2,65985.11,Cash,Lauren White,Toyota,Camry,2023,White,Hybrid,Manual,74054.31,3,Reserved,Barbara,Spence,Female,67,Network Engineer,1-678-498-2697,joseph35@hotmail.com,Fort Unionterrace,Massachusetts,Northeast,2024-11-20,11,3,2024
S00158,CU0540,C0032,2023-04-29,3,25054.35,Installment,Danielle Espinoza,Tesla,Model X,2018,Blue,Petrol,Automatic,65576.93,10,Reserved,Shannon,Atkins,Male,40,Ai Specialist,1-660-209-5598,lucas77@miller-powell.com,Silverprairie,South Carolina,South,2023-04-29,4,6,2023
S00159,CU1829,C0083,2022-11-20,3,82460.78,Credit,Nicole Hunter,Hyundai,Elantra,2020,Black,Electric,Manual,94839.15,16,Available,Karen,Garcia,Female,41,Devops Engineer,1-225-638-9254,tammy27@black.com,East Oakcenter,New Hampshire,Northeast,2022-11-20,11,7,2022
S00160,CU0627,C0141,2024-06-18,2,98225.17,Cash,Michele Harris,Tesla,Model X,2022,Gray,Electric,Manual,49552.44,8,Reserved,Larry,Smith,Male,24,Mortgage Broker,1-562-280-3644,megan62@norton.net,Vistameadows,Nebraska,Midwest,2024-06-18,6,2,2024
S00161,CU1729,C0294,2024-03-20,2,65501.75,Installment,Jill Jimenez,Nissan,Sunny,2020,Silver,Electric,Automatic,50422.08,13,Reserved,Bailey,Ross,Male,20,Machine Operator,1-725-237-2687,jameswhite@hotmail.com,Skyprairie,New Hampshire,Northeast,2024-03-20,3,3,2024
S00162,CU1775,C0463,2023-01-17,2,18968.27,Installment,Megan Montgomery,BMW,3 Series,2025,Black,Petrol,Manual,97547.49,9,Reserved,Raymond,Espinoza,Male,61,Executive Assistant,1-629-723-3955,adrianaadams@gmail.com,Sapphireplace,Missouri,Midwest,2023-01-17,1,2,2023
S00163,CU1102,C0236,2024-03-17,1,65455.57,Cash,Carolyn Morton,Mercedes,GLA,2019,Silver,Electric,Manual,99664.31,14,Sold,Caleb,Fisher,Female,38,Dermatologist,1-637-231-1436,mary36@gmail.com,Lake Seasideharbor,Alaska,West,2024-03-17,3,7,2024
S00164,CU1496,C0455,2024-08-20,1,56207.1,Installment,Colin Myers,Nissan,Qashqai,2023,Gray,Hybrid,Manual,94666.38,0,Sold,Alicia,Wallace,Female,54,Psychologist,1-395-385-1991,thomas29@hotmail.com,Copperfield,Virginia,South,2024-08-20,8,2,2024
S00165,CU0486,C0399,2025-07-07,2,24579.84,Installment,Paula Crawford,Kia,Seltos,2015,Red,Petrol,Manual,68707.48,20,Sold,Shari,Burns,Female,25,Materials Planner,1-733-963-9010,myersjames@yahoo.com,New Cedaroaks,Oklahoma,South,2025-07-07,7,1,2025
S00166,CU1440,C0393,2023-04-29,1,58355.31,Cash,Russell Pitts,Toyota,RAV4,2022,Blue,Diesel,Automatic,75783.38,8,Available,Brian,Guzman,Male,50,Student Success Coach,1-701-345-2551,robertpadilla@hotmail.com,Mount Wildflowermeadows,South Carolina,South,2023-04-29,4,6,2023
S00167,CU0715,C0025,2025-09-15,2,43929.83,Cash,Melissa Choi,Nissan,Altima,2016,Silver,Petrol,Manual,48204.7,2,Available,Kevin,Ford,Male,33,Loss Prevention Specialist,1-768-682-2735,sherri23@gmail.com,New Willowburgh,Iowa,Midwest,2025-09-15,9,1,2025
S00168,CU0194,C0219,2025-03-12,1,71957.81,Installment,Savannah Miller,Mercedes,GLA,2020,Red,Diesel,Automatic,36444.24,2,Available,Nicole,Jackson,Male,42,Project Coordinator,1-568-890-8595,ramseydawn@jones.com,Oceancity,Utah,West,2025-03-12,3,3,2025
S00169,CU0781,C0397,2023-02-24,2,35900.57,Installment,Gary Hampton,Mercedes,GLA,2024,Blue,Petrol,Automatic,34260.62,3,Reserved,Gerald,Brown,Male,70,Manufacturing Engineer,1-209-629-9599,lking@yahoo.com,Port Cedardale,New Mexico,West,2023-02-24,2,5,2023
S00170,CU0885,C0128,2023-04-04,1,92358.78,Cash,David Webster,Kia,Seltos,2019,Gray,Diesel,Manual,84135.49,12,Available,Kenneth,Lee,Female,37,Pediatrician,1-827-860-4466,joshuabauer@yahoo.com,East Prairieheights,Ohio,Midwest,2023-04-04,4,2,2023
S00171,CU0620,C0104,2024-07-16,3,78697.96,Credit,Dustin Lee,Mercedes,C-Class,2020,White,Petrol,Automatic,88830.31,3,Reserved,Tiffany,Watkins,Male,65,Medical Assistant,1-285-795-6888,willisadrian@hotmail.com,North Ambercenter,Maryland,South,2024-07-16,7,2,2024
S00172,CU0182,C0039,2023-04-01,1,15656.34,Credit,Susan Harris,Kia,Cerato,2022,Gray,Hybrid,Automatic,79781.25,19,Available,Jose,Mcbride,Female,60,Registered Nurse,1-300-493-3872,guzmankenneth@gardner-donaldson.com,Unionbay,New York,Northeast,2023-04-01,4,6,2023
S00173,CU0614,C0100,2025-07-28,3,26130.74,Credit,John Mcgee,Nissan,Sunny,2018,Blue,Petrol,Manual,74108.18,10,Reserved,Clarence,Davis,Male,59,Cnc Machinist,1-294-294-1734,jack57@yahoo.com,Sierraview,Indiana,Midwest,2025-07-28,7,1,2025
